,Unnamed: 0,id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
73,1971,595680,The Grand Spirit,2019-05-09,"['Comedy', 'Drama']",FnSms0Ioua8,"In a neighbourhood on the outskirts of Taranto, high upon the rooftops framed by the Ilva steel factory, we meet Tonino a.k.a. “Barboncino” (poodle). Tonino has just committed a robbery and, in a moment of foolishness, ﬂed from his accomplices, taking the entire loot for himself. He escapes upward, clambering from roof to roof, until he can go no further and must take refuge in an old water tank. Here he ﬁnds Renato, a strange and eccentric man who believes he is an American Indian from the Sioux tribe. Trapped with no other choice, Tonino is forced to team up with Renato. A strange and crazy friendship is formed, and Tonino learns to see things from a very different perspective.",,[],2.221,35.0,6.6
74,20387,51531,Grandma Got Run Over by a Reindeer,2000-10-31,"['Animation', 'Family']",D4mIpgWrRXE,"Based on the hit song that became a worldwide holiday phenomenon, Grandma Got Run Over By A Reindeer is a wild and wacky escapade that will knock you off your feet! When his beloved Grandma appears to be missing on Christmas Eve, young Jake Spankenheimer goes on the misadventure of a lifetime to try and prove that Santa Claus is indeed real. With his spirit, smarts and determination, Jake must outmaneuver his greedy and curvaceous Cousin Mel (Michele Lee) and the all-powerful businessman Austin Bucks to the disbelief of his doting parents, rebellious sister and goofy Grandpa. All the while, it is up to Jake to save Santa from his fretful fate in this colorful Christmas mystery. This is one hilarious high-flying adventure that will bring joy to the world and laughs for the entire family. Narrated by Elmo Shrosphire (A.K.A. ""Dr. Elmo"").",,[],6.308,28.0,5.4
75,1882,601701,After the Storm,2019-05-13,"['TV Movie', 'Romance', 'Drama']",y3fnfG9i_GY,"Lauren wants to rebuild her community, including her family home, in the aftermath of a devastatingly disastrous storm.",,[],5.9579999999999975,41.0,5.9
76,19309,44340,Wendigo,2001-01-23,"['Drama', 'Horror', 'Thriller']",Ix7WW3M1Mw0,A family from the city decide to spend a weekend away at a friend's country farmhouse. But a fluke accident sets off a chain of events that alters their lives forever and conjures up the ferocious spirit of the Wendigo.,,"['photographer', 'snow', 'deer hunting', 'upstate new york', 'native american folklore']",10.22,55.0,4.7
78,20779,181056,Island of the Dead,2000-11-14,"['Horror', 'Thriller']",AWFaj4IQ4ro,"Stranded on a deserted island, a group of people struggle to survive against a swarm of supernatural flies.",,['island'],6.947,9.0,3.9
79,19440,103014,'Twas the Night,2001-12-07,"['TV Movie', 'Family', 'Comedy']",wG18bqev9wQ,A mischievous 14-year-old boy and his irresponsible uncle almost ruin Christmas when they decide to take Santa's new high-tech sleigh for a joyride.,,['christmas'],6.496,28.0,5.1
80,14418,1294,Four Minutes,2006-06-23,"['Drama', 'Music']",0aL1FWdoxAw,"Jenny is young. Her life is over. She killed someone. And she would do it again. When an 80-year-old piano teacher discovers the girl’s secret, her brutality and her dreams, she decides to transform her pupil into the musical wunderkind she once was.",,"['prison', 'talent', 'piano lessons', 'pianistin', 'female friendship', ""women's prison"", 'classical music', 'friendship', 'killer', 'piano']",6.83,81.0,6.8
81,4978,375167,Assolo,2016-01-05,['Comedy'],xo9AvTq4xM4,,,['woman director'],3.511,47.0,4.9
82,8823,144204,Thanatomorphose,2012-10-04,['Horror'],uhjwwX-I5sw,"Thanatomorphose is a french word meaning the visible signs of an organism's decomposition caused by death. One day, a young and beautiful girl wakes up and finds her flesh rotting.",,[],5.044,35.0,5.6
83,8524,133788,The Red and the Blue,2012-09-21,['Drama'],QE_p1pdzigc,"The story of a teacher and his students, set in an Italian high school.",,[],3.56,76.0,6.0
84,3563,430128,Internet - The Movie,2017-02-23,['Comedy'],Fm5lqrlkeg0,"In a convention of youtubers, the characters enter into various conflicts since they are all in search of fame at any price.",,"['brazilian', 'youtuber']",5.247999999999998,130.0,4.0
85,3422,451504,Joint Custody,2017-12-20,['Comedy'],UaSst0b_0i8,"A wife finds out her husband has a mistress. She decides to propose her to share her life with her husband, alternating every two weeks.",,[],7.489,199.0,5.8
86,8843,150056,Jesus liebt mich,2012-12-20,['Comedy'],ztvlQuCHL2M,A girl who always tends to fall in love with the wrong guy meets one who believes the world is coming to an end next Tuesday.,,[],3.2560000000000002,34.0,5.7
87,13848,49857,Love's Unfolding Dream,2007-12-15,"['TV Movie', 'Drama', 'Family', 'Romance', 'Western']",aLnS0y3D2TY,"Centers on Missy's adopted daughter Belinda Tyler as she follows her dream. Belinda wants to be a doctor, but this time period does not look kindly on women with careers, especially one in the medical field. But Belinda is a strong-minded woman and deeply wants a career as a doctor. She manages to prove her abilities while assisting the local doctor and caring for an old woman who recently experienced a stroke. Belinda nurses her back to health and helps her regain the use of her arm again. Belinda also meets the nephew of their deceased neighbor. Drew comes to town to get his uncle's farm in shape to sell. After that he intends on returning to New York to join his father's law practice. He has no desire to stay in this small, unsophisticated town. But after meeting Belinda he has second thoughts. Belinda also feels something for Drew, but she is conflicted because she wants to be a doctor...",,[],7.8610000000000015,22.0,6.8
88,5988,300906,Atrocious,2015-10-28,['Horror'],RiJuXTGpFxI,"Atrocious is a film that portrays the story of two serial killers, who after being arrested for causing a traffic accident, police confiscate some videotapes. These tapes contain brutal murders that show human wickedness, their background, paraphilias and psyche of these murderers.",,"['serial killer', 'found footage']",4.178,43.0,6.1
89,14973,48128,Straight Story,2006-12-21,"['Comedy', 'Science Fiction']",e0zb_baTzkk,"This film is about an upside down world, where being homosexual is considered ""normal"" and heterosexual is considered ""not normal"".",,"['dream', 'restaurant', 'alternate reality', 'straight', 'woman director']",1.328,17.0,5.3
90,13628,10541,Shall We Kiss?,2007-06-06,"['Comedy', 'Romance', 'Drama']",oARUGAh-JNw,"When Gabriel and Emilie meet by chance, he offers her a ride, and they spend the evening talking, laughing and getting along famously. At the end of the night, Emilie declines Gabriel's offer of ""a kiss without consequences"". Emilie admonishes him that the kiss could have unexpected consequences, and tells him a story, unfolding in flashbacks, about the impossibility of indulging your desires without affecting someone else's life.",,"['paris, france', 'prostitute', 'love at first sight', 'lovesickness', 'hotel room', 'bar', 'cheating', 'pharmacist', ""love of one's life"", 'seduction', 'longing', 'gathering', 'conversation', 'kiss', 'classical music', 'tenderness', 'make a match', 'secret love', 'teacher', 'extramarital affair', 'unhappiness']",4.2139999999999995,39.0,6.4
91,6672,289171,The Secret of Arkandias,2014-10-22,"['Fantasy', 'Comedy', 'Adventure']",4VqceXhtwZI,"Theo, not the most popular boy at his school, dreams of escaping the dreary everyday life, experiencing adventure and accomplishing great heroic deeds. His dream seems to be fulfilled when, one day, he finds a very old and magical book in the library and fascinates him with a short hand. He forges the plan to forge a ring with his best friend Bonav and the rebellious Laura, who can make him invisible. The charm succeeds, but the three friends conjure up all sorts of dangers of magical, but also secular nature. Only the mysterious red wizard Arkandias can now help you out of trouble.",,[],4.865,76.0,5.4
92,11616,47353,Eleanor's Secret,2009-12-16,"['Animation', 'Family']",hRxQtGMK2_Y,"Natanaël, seven, still doesn't know how to read. His eccentric old aunt bequeaths her house to his parents and her book collection to the young boy. Nat discovers that the books serve as a shelter for all the heroes found in children's literature. They are the original characters and are counting on him for protection. For if they leave the library, they will disappear along with their stories forever! When his parents start selling off the books, Nathanaël, who is shrunk by the evil witch Carabosse, braves everything to save his tiny friends",,[],5.3370000000000015,51.0,6.7
93,12519,20093,Talento de barrio,2008-10-10,"['Drama', 'Action', 'Crime']",lfy8Wwjlt58,"A young drug dealer falls in love while facing disruption among the men in his gang, and being offered a career as a Reggaetón singer.",,[],11.387,61.0,7.6
94,15833,555,Absolut,2005-04-20,['Thriller'],_Q6KGpmhAn4,Two guys against globalization want to plant a virus in the network of a finance corporation. On the day of the attack Alex has an accident and cannot remember anything.,,"['capitalism', 'globalization', 'bank', 'switzerland', 'hacker', 'anti-globalisation activist', 'g8 summit', 'computer virus', 'plan', 'murder', 'hospital', 'killer']",3.23,18.0,7.8
95,17665,11166,Mother's Elling,2003-10-10,"['Comedy', 'Drama']",Qxq5P_t4uF8,"Elling has lived with his mother all his life. Mom is the practical one, while Elling ponders the more theoretical aspects of life. He spends his time in their apartment reading books and looking at the neighbours through the living room window. Elling doesn?t seem to need to be around others like most people. That?s why Elling is less than enthusiastic when his mother suddenly decides to take her son on a beach vacation to Spain. Reluctantly, Elling agrees ? after all, a lady at Mom?s age needs a good man by her side. But what Elling refuses to realize is that Mom is not only old, but also sick. Very sick. On her last vacation she tries to get Elling to see that life is bigger than their living room.",,"['hotel', 'mallorca island, spain', ""mama's boy"", 'vacation', 'pretty woman', 'woman director']",1.681,18.0,5.6
96,9259,72478,Suicide Room,2011-03-04,"['Drama', 'Thriller', 'Animation']",GlHFvcrECiI,"Dominik is an ordinary boy. He's got loads of friends, the hottest girl in school, rich parents and money to spend on brand-name clothes. But one innocent kiss with a mate changes everything. He begins to isolate himself from the outside world, spending all his time on his computer. He meets an anonymous girl who introduces him to the ""suicide room"", a place from which there is no escape. Caught in a trap woven of his own emotions, Dominik becomes entangled in a web of intrigue and gradually loses what he cherishes most.",,"['suicide', 'isolation', 'virtual reality', 'high school', 'internet', 'teenager', 'teenage boy', 'computer game', 'humiliation', 'mental illness', 'lgbt', 'mental health', 'dare', 'chat room', 'virtual world', 'high school drop out', 'gay']",6.857,309.0,7.4
97,16767,48644,The Student Cop,2004-01-27,"['Action', 'Comedy', 'Romance']",IEMDgLQALws,The film revolves in the context of romantic comedy and action through the character of a police officer under covered as student in a university and befriends key students to uncover a drug distribution network within the university.,,[],5.252000000000002,16.0,5.4
